vm,vc,ts,sp,id,hot,rad,,,
6,-3.68685891,340.8,10,25,29.9308135,27.37183683,,,
6,-3.688121099,340.9,10,25,29.93240719,27.37342503,,,
6,-3.689366134,341,10,25,29.93399997,27.37501197,,,
6,-3.690594207,341.1,10,25,29.93559186,27.37659764,,,
6,-3.691805503,341.2,10,25,29.93718285,27.37818204,,,
6,-3.693000209,341.3,10,25,29.93877292,27.37976518,,,
6,-3.694178507,341.4,10,25,29.94036209,27.38134705,,,
6,-3.69534058,341.5,10,25,29.94195034,27.38292766,,,
6,-3.696486606,341.6,10,25,29.94353768,27.38450701,,,
6,-3.697616763,341.7,10,25,29.9451241,27.3860851,,,
6,-3.698731227,341.8,10,25,29.9467096,27.38766193,,,
6,-3.699830171,341.9,10,25,29.94829418,27.3892375,,,
6,-3.700913768,342,10,25,29.94987784,27.39081182,,,
6,-3.701982185,342.1,10,25,29.95146056,27.39238488,,,
6,-3.703035593,342.2,10,25,29.95304236,27.3939567,,,
6,-3.704074157,342.3,10,25,29.95462322,27.39552726,,,
6,-3.705098041,342.4,10,25,29.95620315,27.39709657,,,
6,-3.706107407,342.5,10,25,29.95778214,27.39866464,,,
6,-3.707102418,342.6,10,25,29.95936019,27.40023145,,,
6,-3.708083231,342.7,10,25,29.9609373,27.40179703,,,
6,-3.709050004,342.8,10,25,29.96251346,27.40336135,,,
6,-3.710002892,342.9,10,25,29.96408868,27.40492444,,,
6,-3.71094205,343,10,25,29.96566295,27.40648629,,,
6,-3.71186763,343.1,10,25,29.96723627,27.40804689,,,
6,-3.712779782,343.2,10,25,29.96880864,27.40960626,,,
6,-3.713678655,343.3,10,25,29.97038005,27.41116439,,,
6,-3.714564396,343.4,10,25,29.9719505,27.41272129,,,
6,-3.715437151,343.5,10,25,29.97352,27.41427695,,,
6,-3.716297064,343.6,10,25,29.97508854,27.41583138,,,
6,-3.717144278,343.7,10,25,29.97665611,27.41738458,,,
6,-3.717978934,343.8,10,25,29.97822272,27.41893655,,,
6,-3.71880117,343.9,10,25,29.97978837,27.42048729,,,
6,-3.719611125,344,10,25,29.98135304,27.4220368,,,
6,-3.720408936,344.1,10,25,29.98291675,27.42358508,,,
6,-3.721194736,344.2,10,25,29.98447948,27.42513215,,,
6,-3.72196866,344.3,10,25,29.98604124,27.42667798,,,
6,-3.72273084,344.4,10,25,29.98760202,27.4282226,,,
6,-3.723481406,344.5,10,25,29.98916183,27.429766,,,
6,-3.724220487,344.6,10,25,29.99072066,27.43130817,,,
6,-3.72494821,344.7,10,25,29.99227851,27.43284913,,,
6,-3.725664703,344.8,10,25,29.99383538,27.43438888,,,
6,-3.72637009,344.9,10,25,29.99539126,27.4359274,,,
6,-3.727064495,345,10,25,29.99694616,27.43746472,,,
6,-3.72774804,345.1,10,25,29.99850007,27.43900082,,,
6,-3.728420845,345.2,10,25,30.000053,27.4405357,,,
6,-3.72908303,345.3,10,25,30.00160493,27.44206938,,,
6,-3.729734715,345.4,10,25,30.00315588,27.44360185,,,
6,-3.730376014,345.5,10,25,30.00470583,27.44513311,,,
6,-3.731007045,345.6,10,25,30.00625479,27.44666317,,,
6,-3.731627922,345.7,10,25,30.00780275,27.44819202,,,
6,-3.732238757,345.8,10,25,30.00934972,27.44971967,,,
6,-3.732839663,345.9,10,25,30.01089569,27.45124611,,,
6,-3.733430751,346,10,25,30.01244066,27.45277135,,,
6,-3.734012129,346.1,10,25,30.01398463,27.4542954,,,
6,-3.734583907,346.2,10,25,30.01552759,27.45581824,,,
6,-3.735146192,346.3,10,25,30.01706956,27.45733988,,,
6,-3.735699088,346.4,10,25,30.01861052,27.45886033,,,
6,-3.736242702,346.5,10,25,30.02015047,27.46037959,,,
6,-3.736777137,346.6,10,25,30.02168942,27.46189765,,,
6,-3.737302495,346.7,10,25,30.02322736,27.46341451,,,
6,-3.737818878,346.8,10,25,30.0247643,27.46493019,,,
6,-3.738326386,346.9,10,25,30.02630022,27.46644468,,,
6,-3.738825119,347,10,25,30.02783513,27.46795797,,,
6,-3.739315174,347.1,10,25,30.02936903,27.46947008,,,
6,-3.739796648,347.2,10,25,30.03090192,27.470981,,,
6,-3.740269638,347.3,10,25,30.03243379,27.47249074,,,
6,-3.740734239,347.4,10,25,30.03396465,27.47399929,,,
6,-3.741190543,347.5,10,25,30.03549449,27.47550666,,,
6,-3.741638645,347.6,10,25,30.03702332,27.47701284,,,
6,-3.742078637,347.7,10,25,30.03855112,27.47851785,,,
6,-3.742510608,347.8,10,25,30.04007791,27.48002167,,,
6,-3.742934649,347.9,10,25,30.04160368,27.48152432,,,
6,-3.743350849,348,10,25,30.04312843,27.48302579,,,
6,-3.743759295,348.1,10,25,30.04465216,27.48452608,,,
6,-3.744160075,348.2,10,25,30.04617486,27.4860252,,,
6,-3.744553275,348.3,10,25,30.04769654,27.48752315,,,
6,-3.74493898,348.4,10,25,30.0492172,27.48901992,,,
6,-3.745317273,348.5,10,25,30.05073683,27.49051552,,,
6,-3.745688239,348.6,10,25,30.05225544,27.49200995,,,
6,-3.746051959,348.7,10,25,30.05377302,27.49350321,,,
6,-3.746408514,348.8,10,25,30.05528957,27.4949953,,,
6,-3.746757987,348.9,10,25,30.0568051,27.49648623,,,
6,-3.747100455,349,10,25,30.0583196,27.49797599,,,
6,-3.747435998,349.1,10,25,30.05983307,27.49946458,,,
6,-3.747764694,349.2,10,25,30.06134551,27.50095201,,,
6,-3.74808662,349.3,10,25,30.06285691,27.50243828,,,
6,-3.748401851,349.4,10,25,30.06436729,27.50392339,,,
6,-3.748710464,349.5,10,25,30.06587664,27.50540733,,,
6,-3.749012534,349.6,10,25,30.06738495,27.50689012,,,
6,-3.749308133,349.7,10,25,30.06889223,27.50837175,,,
6,-3.749597334,349.8,10,25,30.07039848,27.50985222,,,
6,-3.749880211,349.9,10,25,30.07190369,27.51133154,,,
6,-3.750156833,350,10,25,30.07340787,27.5128097,,,
6,-3.750427273,350.1,10,25,30.07491101,27.51428671,,,
6,-3.750691599,350.2,10,25,30.07641312,27.51576256,,,
6,-3.750949881,350.3,10,25,30.07791419,27.51723726,,,
6,-3.751202187,350.4,10,25,30.07941423,27.51871082,,,
6,-3.751448585,350.5,10,25,30.08091323,27.52018322,,,
6,-3.75168914,350.6,10,25,30.08241119,27.52165448,,,
6,-3.751923921,350.7,10,25,30.08390811,27.52312458,,,
6,-3.752152991,350.8,10,25,30.085404,27.52459355,,,
6,-3.752376415,350.9,10,25,30.08689884,27.52606136,,,
6,-3.752594258,351,10,25,30.08839265,27.52752804,,,
6,-3.752806583,351.1,10,25,30.08988542,27.52899357,,,
6,-3.753013451,351.2,10,25,30.09137714,27.53045795,,,
6,-3.753214926,351.3,10,25,30.09286783,27.5319212,,,
6,-3.753411068,351.4,10,25,30.09435748,27.53338331,,,
6,-3.753601938,351.5,10,25,30.09584608,27.53484428,,,
6,-3.753787596,351.6,10,25,30.09733365,27.53630411,,,
6,-3.7539681,351.7,10,25,30.09882017,27.5377628,,,
6,-3.75414351,351.8,10,25,30.10030565,27.53922036,,,
6,-3.754313883,351.9,10,25,30.10179009,27.54067678,,,
6,-3.754479277,352,10,25,30.10327349,27.54213207,,,
6,-3.754639748,352.1,10,25,30.10475584,27.54358623,,,
6,-3.754795352,352.2,10,25,30.10623715,27.54503926,,,
6,-3.754946145,352.3,10,25,30.10771742,27.54649116,,,
6,-3.755092182,352.4,10,25,30.10919664,27.54794192,,,
6,-3.755233516,352.5,10,25,30.11067482,27.54939156,,,
6,-3.755370202,352.6,10,25,30.11215196,27.55084007,,,
6,-3.755502292,352.7,10,25,30.11362805,27.55228746,,,
6,-3.75562984,352.8,10,25,30.1151031,27.55373372,,,
6,-3.755752896,352.9,10,25,30.1165771,27.55517885,,,
6,-3.755871512,353,10,25,30.11805006,27.55662286,,,
6,-3.755985739,353.1,10,25,30.11952197,27.55806575,,,
6,-3.756095628,353.2,10,25,30.12099284,27.55950752,,,
6,-3.756201227,353.3,10,25,30.12246267,27.56094817,,,
6,-3.756302586,353.4,10,25,30.12393145,27.5623877,,,
6,-3.756399754,353.5,10,25,30.12539918,27.56382611,,,
6,-3.756492778,353.6,10,25,30.12686587,27.5652634,,,
6,-3.756581706,353.7,10,25,30.12833151,27.56669958,,,
6,-3.756666585,353.8,10,25,30.12979611,27.56813464,,,
6,-3.756747462,353.9,10,25,30.13125967,27.56956859,,,
6,-3.756824382,354,10,25,30.13272217,27.57100142,,,
6,-3.756897392,354.1,10,25,30.13418363,27.57243314,,,
6,-3.756966535,354.2,10,25,30.13564405,27.57386375,,,
6,-3.757031857,354.3,10,25,30.13710342,27.57529325,,,
6,-3.757093401,354.4,10,25,30.13856174,27.57672164,,,
6,-3.757151212,354.5,10,25,30.14001902,27.57814893,,,
6,-3.757205331,354.6,10,25,30.14147526,27.5795751,,,
6,-3.757255802,354.7,10,25,30.14293044,27.58100017,,,
6,-3.757302667,354.8,10,25,30.14438458,27.58242413,,,
6,-3.757345967,354.9,10,25,30.14583768,27.58384699,,,
6,-3.757385744,355,10,25,30.14728973,27.58526875,,,
6,-3.757422038,355.1,10,25,30.14874073,27.5866894,,,
6,-3.75745489,355.2,10,25,30.15019069,27.58810895,,,
6,-3.757484339,355.3,10,25,30.15163961,27.5895274,,,
6,-3.757510425,355.4,10,25,30.15308747,27.59094475,,,
6,-3.757533187,355.5,10,25,30.1545343,27.592361,,,
6,-3.757552663,355.6,10,25,30.15598007,27.59377616,,,
6,-3.757568892,355.7,10,25,30.15742481,27.59519022,,,
6,-3.757581911,355.8,10,25,30.15886849,27.59660318,,,
6,-3.757591758,355.9,10,25,30.16031113,27.59801504,,,
6,-3.757598469,356,10,25,30.16175273,27.59942582,,,
6,-3.757602081,356.1,10,25,30.16319328,27.6008355,,,
6,-3.75760263,356.2,10,25,30.16463279,27.60224408,,,
6,-3.757600152,356.3,10,25,30.16607125,27.60365158,,,
6,-3.757594683,356.4,10,25,30.16750867,27.60505799,,,
6,-3.757586256,356.5,10,25,30.16894504,27.60646331,,,
6,-3.757574906,356.6,10,25,30.17038037,27.60786753,,,
6,-3.757560669,356.7,10,25,30.17181466,27.60927068,,,
6,-3.757543577,356.8,10,25,30.1732479,27.61067273,,,
6,-3.757523664,356.9,10,25,30.1746801,27.6120737,,,
6,-3.757500963,357,10,25,30.17611126,27.61347359,,,
6,-3.757475506,357.1,10,25,30.17754137,27.61487239,,,
6,-3.757447327,357.2,10,25,30.17897044,27.61627011,,,
6,-3.757416456,357.3,10,25,30.18039846,27.61766675,,,
6,-3.757382926,357.4,10,25,30.18182545,27.6190623,,,
6,-3.757346768,357.5,10,25,30.18325139,27.62045678,,,
6,-3.757308013,357.6,10,25,30.18467628,27.62185018,,,
6,-3.757266692,357.7,10,25,30.18610014,27.6232425,,,
6,-3.757222834,357.8,10,25,30.18752296,27.62463374,,,
6,-3.757176469,357.9,10,25,30.18894473,27.6260239,,,
6,-3.757127628,358,10,25,30.19036546,27.62741299,,,
6,-3.757076339,358.1,10,25,30.19178515,27.62880101,,,
6,-3.757022632,358.2,10,25,30.1932038,27.63018795,,,
6,-3.756966535,358.3,10,25,30.19462141,27.63157382,,,
6,-3.756908077,358.4,10,25,30.19603798,27.63295862,,,
6,-3.756847284,358.5,10,25,30.19745351,27.63434235,,,
6,-3.756784186,358.6,10,25,30.198868,27.63572501,,,
6,-3.75671881,358.7,10,25,30.20028145,27.6371066,,,
6,-3.756651182,358.8,10,25,30.20169386,27.63848712,,,
6,-3.75658133,358.9,10,25,30.20310524,27.63986657,,,
6,-3.75650928,359,10,25,30.20451557,27.64124496,,,
6,-3.756435058,359.1,10,25,30.20592487,27.64262228,,,
6,-3.756358691,359.2,10,25,30.20733312,27.64399854,,,
6,-3.756280203,359.3,10,25,30.20874034,27.64537373,,,
6,-3.75619962,359.4,10,25,30.21014653,27.64674786,,,
6,-3.756116968,359.5,10,25,30.21155167,27.64812093,,,
6,-3.75603227,359.6,10,25,30.21295578,27.64949294,,,
6,-3.755945553,359.7,10,25,30.21435886,27.65086388,,,
6,-3.755856839,359.8,10,25,30.21576089,27.65223377,,,
6,-3.755766153,359.9,10,25,30.21716189,27.6536026,,,
6,-3.755673519,360,10,25,30.21856186,27.65497038,,,
6,-3.755578961,360.1,10,25,30.21996079,27.65633709,,,
6,-3.7554825,360.2,10,25,30.22135869,27.65770275,,,
6,-3.755384161,360.3,10,25,30.22275555,27.65906736,,,
6,-3.755283966,360.4,10,25,30.22415138,27.66043091,,,
6,-3.755181938,360.5,10,25,30.22554618,27.66179341,,,
6,-3.755078099,360.6,10,25,30.22693994,27.66315486,,,
6,-3.75497247,360.7,10,25,30.22833267,27.66451525,,,
6,-3.754865074,360.8,10,25,30.22972436,27.6658746,,,
6,-3.754755932,360.9,10,25,30.23111503,27.6672329,,,
6,-3.754645065,361,10,25,30.23250466,27.66859014,,,
6,-3.754532495,361.1,10,25,30.23389327,27.66994634,,,
6,-3.754418241,361.2,10,25,30.23528084,27.67130149,,,
6,-3.754302326,361.3,10,25,30.23666738,27.6726556,,,
6,-3.754184768,361.4,10,25,30.23805289,27.67400866,,,
6,-3.754065589,361.5,10,25,30.23943737,27.67536068,,,
6,-3.753944808,361.6,10,25,30.24082083,27.67671165,,,
6,-3.753822444,361.7,10,25,30.24220325,27.67806158,,,
6,-3.753698518,361.8,10,25,30.24358465,27.67941047,,,
6,-3.753573048,361.9,10,25,30.24496502,27.68075832,,,
6,-3.753446054,362,10,25,30.24634436,27.68210513,,,
6,-3.753317554,362.1,10,25,30.24772267,27.6834509,,,
6,-3.753187568,362.2,10,25,30.24909996,27.68479563,,,
6,-3.753056112,362.3,10,25,30.25047622,27.68613932,,,
6,-3.752923206,362.4,10,25,30.25185146,27.68748197,,,
6,-3.752788868,362.5,10,25,30.25322567,27.68882359,,,
6,-3.752653116,362.6,10,25,30.25459885,27.69016418,,,
6,-3.752515966,362.7,10,25,30.25597101,27.69150373,,,
6,-3.752377437,362.8,10,25,30.25734215,27.69284225,,,
6,-3.752237546,362.9,10,25,30.25871227,27.69417974,,,
6,-3.75209631,363,10,25,30.26008136,27.69551619,,,
6,-3.751953745,363.1,10,25,30.26144943,27.69685161,,,
6,-3.751809869,363.2,10,25,30.26281647,27.69818601,,,
6,-3.751664698,363.3,10,25,30.2641825,27.69951937,,,
6,-3.751518248,363.4,10,25,30.2655475,27.70085171,,,
6,-3.751370535,363.5,10,25,30.26691149,27.70218301,,,
6,-3.751221575,363.6,10,25,30.26827445,27.7035133,,,
6,-3.751071385,363.7,10,25,30.2696364,27.70484255,,,
6,-3.750919979,363.8,10,25,30.27099732,27.70617078,,,
6,-3.750767373,363.9,10,25,30.27235723,27.70749799,,,
6,-3.750613582,364,10,25,30.27371612,27.70882418,,,
6,-3.750458622,364.1,10,25,30.27507399,27.71014934,,,
6,-3.750302508,364.2,10,25,30.27643084,27.71147348,,,
6,-3.750145253,364.3,10,25,30.27778668,27.7127966,,,
6,-3.749986874,364.4,10,25,30.2791415,27.7141187,,,
6,-3.749827383,364.5,10,25,30.2804953,27.71543978,,,
6,-3.749666796,364.6,10,25,30.2818481,27.71675984,,,
6,-3.749505126,364.7,10,25,30.28319987,27.71807889,,,
6,-3.749342389,364.8,10,25,30.28455063,27.71939691,,,
6,-3.749178596,364.9,10,25,30.28590038,27.72071393,,,
6,-3.749013763,365,10,25,30.28724912,27.72202993,,,
6,-3.748847902,365.1,10,25,30.28859684,27.72334491,,,
6,-3.748681027,365.2,10,25,30.28994355,27.72465888,,,
6,-3.748513151,365.3,10,25,30.29128925,27.72597184,,,
6,-3.748344288,365.4,10,25,30.29263394,27.72728378,,,
6,-3.748174449,365.5,10,25,30.29397762,27.72859472,,,
6,-3.748003649,365.6,10,25,30.29532029,27.72990464,,,
6,-3.747831899,365.7,10,25,30.29666195,27.73121356,,,
6,-3.747659212,365.8,10,25,30.2980026,27.73252147,,,
6,-3.747485601,365.9,10,25,30.29934224,27.73382837,,,
6,-3.747311077,366,10,25,30.30068087,27.73513426,,,
6,-3.747135653,366.1,10,25,30.3020185,27.73643915,,,
6,-3.746959341,366.2,10,25,30.30335512,27.73774303,,,
6,-3.746782152,366.3,10,25,30.30469074,27.7390459,,,
6,-3.746604099,366.4,10,25,30.30602534,27.74034778,,,
6,-3.746425193,366.5,10,25,30.30735895,27.74164865,,,
6,-3.746245444,366.6,10,25,30.30869155,27.74294852,,,
6,-3.746064866,366.7,10,25,30.31002314,27.74424739,,,
6,-3.745883468,366.8,10,25,30.31135374,27.74554525,,,
6,-3.745701262,366.9,10,25,30.31268333,27.74684212,,,
6,-3.745518259,367,10,25,30.31401192,27.74813799,,,
6,-3.74533447,367.1,10,25,30.3153395,27.74943286,,,
6,-3.745149904,367.2,10,25,30.31666609,27.75072673,,,
6,-3.744964574,367.3,10,25,30.31799167,27.75201961,,,
6,-3.744778489,367.4,10,25,30.31931626,27.75331149,,,
6,-3.74459166,367.5,10,25,30.32063984,27.75460238,,,
6,-3.744404097,367.6,10,25,30.32196243,27.75589227,,,
6,-3.74421581,367.7,10,25,30.32328402,27.75718117,,,
6,-3.744026809,367.8,10,25,30.32460461,27.75846908,,,
6,-3.743837104,367.9,10,25,30.3259242,27.759756,,,
6,-3.743646705,368,10,25,30.3272428,27.76104192,,,
6,-3.743455622,368.1,10,25,30.3285604,27.76232686,,,
6,-3.743263864,368.2,10,25,30.32987701,27.7636108,,,
6,-3.74307144,368.3,10,25,30.33119262,27.76489376,,,
6,-3.74287836,368.4,10,25,30.33250724,27.76617573,,,
6,-3.742684633,368.5,10,25,30.33382087,27.76745671,,,
6,-3.742490269,368.6,10,25,30.3351335,27.76873671,,,
6,-3.742295276,368.7,10,25,30.33644514,27.77001572,,,
6,-3.742099663,368.8,10,25,30.33775578,27.77129375,,,
6,-3.74190344,368.9,10,25,30.33906544,27.77257079,,,
6,-3.741706614,369,10,25,30.34037411,27.77384685,,,
6,-3.741509195,369.1,10,25,30.34168178,27.77512193,,,
6,-3.741311192,369.2,10,25,30.34298847,27.77639602,,,
6,-3.741112612,369.3,10,25,30.34429417,27.77766914,,,
6,-3.740913464,369.4,10,25,30.34559888,27.77894128,,,
6,-3.740713757,369.5,10,25,30.3469026,27.78021243,,,
6,-3.740513498,369.6,10,25,30.34820533,27.78148261,,,
6,-3.740312696,369.7,10,25,30.34950708,27.78275181,,,
6,-3.740111358,369.8,10,25,30.35080785,27.78402004,,,
6,-3.739909494,369.9,10,25,30.35210762,27.78528728,,,
6,-3.739707109,370,10,25,30.35340642,27.78655356,,,
6,-3.739504213,370.1,10,25,30.35470423,27.78781886,,,
6,-3.739300813,370.2,10,25,30.35600105,27.78908318,,,
6,-3.739096916,370.3,10,25,30.3572969,27.79034653,,,
6,-3.73889253,370.4,10,25,30.35859176,27.79160891,,,
6,-3.738687662,370.5,10,25,30.35988564,27.79287032,,,
6,-3.73848232,370.6,10,25,30.36117854,27.79413076,,,
6,-3.738276511,370.7,10,25,30.36247045,27.79539023,,,
6,-3.738070242,370.8,10,25,30.36376139,27.79664873,,,
6,-3.73786352,370.9,10,25,30.36505135,27.79790626,,,
6,-3.737656352,371,10,25,30.36634034,27.79916282,,,
6,-3.737448746,371.1,10,25,30.36762834,27.80041842,,,
6,-3.737240707,371.2,10,25,30.36891537,27.80167305,,,
6,-3.737032244,371.3,10,25,30.37020142,27.80292671,,,
6,-3.736823361,371.4,10,25,30.37148649,27.80417941,,,
6,-3.736614067,371.5,10,25,30.37277059,27.80543115,,,
6,-3.736404367,371.6,10,25,30.37405372,27.80668192,,,
6,-3.736194269,371.7,10,25,30.37533587,27.80793174,,,
6,-3.735983778,371.8,10,25,30.37661704,27.80918059,,,
6,-3.7357729,371.9,10,25,30.37789725,27.81042848,,,
6,-3.735561643,372,10,25,30.37917648,27.81167541,,,
6,-3.735350013,372.1,10,25,30.38045474,27.81292138,,,
6,-3.735138014,372.2,10,25,30.38173203,27.81416639,,,
6,-3.734925654,372.3,10,25,30.38300835,27.81541044,,,
6,-3.734712939,372.4,10,25,30.3842837,27.81665354,,,
6,-3.734499874,372.5,10,25,30.38555808,27.81789568,,,
6,-3.734286465,372.6,10,25,30.38683149,27.81913687,,,
6,-3.734072719,372.7,10,25,30.38810394,27.8203771,,,
6,-3.73385864,372.8,10,25,30.38937541,27.82161638,,,
6,-3.733644235,372.9,10,25,30.39064592,27.8228547,,,
6,-3.733429509,373,10,25,30.39191547,27.82409207,,,
6,-3.733214467,373.1,10,25,30.39318405,27.82532849,,,
6,-3.732999115,373.2,10,25,30.39445166,27.82656396,,,
6,-3.732783459,373.3,10,25,30.39571832,27.82779848,,,
6,-3.732567504,373.4,10,25,30.396984,27.82903205,,,
6,-3.732351255,373.5,10,25,30.39824873,27.83026467,,,
6,-3.732134717,373.6,10,25,30.39951249,27.83149635,,,
6,-3.731917896,373.7,10,25,30.40077529,27.83272707,,,
6,-3.731700796,373.8,10,25,30.40203714,27.83395685,,,
6,-3.731483423,373.9,10,25,30.40329802,27.83518568,,,
6,-3.731265782,374,10,25,30.40455794,27.83641357,,,
6,-3.731047878,374.1,10,25,30.4058169,27.83764052,,,
6,-3.730829715,374.2,10,25,30.40707491,27.83886652,,,
6,-3.730611299,374.3,10,25,30.40833195,27.84009158,,,
6,-3.730392633,374.4,10,25,30.40958804,27.84131569,,,
6,-3.730173724,374.5,10,25,30.41084318,27.84253887,,,
6,-3.729954575,374.6,10,25,30.41209736,27.8437611,,,
6,-3.729735192,374.7,10,25,30.41335058,27.8449824,,,
6,-3.729515578,374.8,10,25,30.41460285,27.84620275,,,
6,-3.729295739,374.9,10,25,30.41585416,27.84742217,,,
6,-3.729075679,375,10,25,30.41710453,27.84864065,,,
6,-3.728855401,375.1,10,25,30.41835394,27.84985819,,,
6,-3.728634911,375.2,10,25,30.41960239,27.8510748,,,
6,-3.728414214,375.3,10,25,30.4208499,27.85229047,,,
6,-3.728193312,375.4,10,25,30.42209646,27.85350521,,,
6,-3.727972211,375.5,10,25,30.42334206,27.85471901,,,
6,-3.727750914,375.6,10,25,30.42458672,27.85593188,,,
6,-3.727529426,375.7,10,25,30.42583043,27.85714382,,,
6,-3.727307751,375.8,10,25,30.42707319,27.85835482,,,
6,-3.727085893,375.9,10,25,30.42831501,27.8595649,,,
6,-3.726863855,376,10,25,30.42955587,27.86077404,,,
6,-3.726641642,376.1,10,25,30.4307958,27.86198226,,,
6,-3.726419258,376.2,10,25,30.43203477,27.86318954,,,
6,-3.726196707,376.3,10,25,30.4332728,27.8643959,,,
6,-3.725973992,376.4,10,25,30.43450989,27.86560133,,,
6,-3.725751116,376.5,10,25,30.43574604,27.86680583,,,
6,-3.725528085,376.6,10,25,30.43698124,27.86800941,,,
6,-3.725304902,376.7,10,25,30.4382155,27.86921206,,,
6,-3.725081569,376.8,10,25,30.43944882,27.87041379,,,
6,-3.724858091,376.9,10,25,30.4406812,27.87161459,,,
6,-3.724634472,377,10,25,30.44191263,27.87281447,,,
6,-3.724410714,377.1,10,25,30.44314313,27.87401343,,,
6,-3.724186822,377.2,10,25,30.44437269,27.87521147,,,
6,-3.723962799,377.3,10,25,30.44560131,27.87640859,,,
6,-3.723738647,377.4,10,25,30.446829,27.87760478,,,
6,-3.723514372,377.5,10,25,30.44805575,27.87880006,,,
6,-3.723289975,377.6,10,25,30.44928156,27.87999442,,,
6,-3.723065461,377.7,10,25,30.45050643,27.88118786,,,
6,-3.722840831,377.8,10,25,30.45173037,27.88238038,,,
6,-3.722616091,377.9,10,25,30.45295338,27.88357198,,,
6,-3.722391242,378,10,25,30.45417546,27.88476267,,,
6,-3.722166288,378.1,10,25,30.4553966,27.88595245,,,
6,-3.721941233,378.2,10,25,30.4566168,27.88714131,,,
6,-3.721716078,378.3,10,25,30.45783608,27.88832925,,,
6,-3.721490828,378.4,10,25,30.45905443,27.88951629,,,
6,-3.721265485,378.5,10,25,30.46027184,27.89070241,,,
6,-3.721040052,378.6,10,25,30.46148833,27.89188762,,,
6,-3.720814532,378.7,10,25,30.46270389,27.89307192,,,
6,-3.720588928,378.8,10,25,30.46391852,27.8942553,,,
6,-3.720363243,378.9,10,25,30.46513222,27.89543778,,,
6,-3.72013748,379,10,25,30.46634499,27.89661935,,,
6,-3.719911641,379.1,10,25,30.46755684,27.89780002,,,
6,-3.719685729,379.2,10,25,30.46876777,27.89897977,,,
6,-3.719459748,379.3,10,25,30.46997776,27.90015862,,,
6,-3.719233699,379.4,10,25,30.47118684,27.90133656,,,
6,-3.719007585,379.5,10,25,30.47239499,27.9025136,,,
6,-3.71878141,379.6,10,25,30.47360221,27.90368973,,,
6,-3.718555175,379.7,10,25,30.47480852,27.90486496,,,
6,-3.718328883,379.8,10,25,30.4760139,27.90603928,,,
6,-3.718102538,379.9,10,25,30.47721836,27.9072127,,,
6,-3.71787614,380,10,25,30.47842191,27.90838522,,,
6,-3.717649693,380.1,10,25,30.47962453,27.90955684,,,
6,-3.7174232,380.2,10,25,30.48082623,27.91072756,,,
6,-3.717196662,380.3,10,25,30.48202701,27.91189738,,,
6,-3.716970082,380.4,10,25,30.48322688,27.9130663,,,
6,-3.716743463,380.5,10,25,30.48442583,27.91423433,,,
6,-3.716516807,380.6,10,25,30.48562386,27.91540145,,,
6,-3.716290116,380.7,10,25,30.48682098,27.91656768,,,
6,-3.716063393,380.8,10,25,30.48801718,27.91773301,,,
6,-3.715836639,380.9,10,25,30.48921247,27.91889745,,,
6,-3.715609857,381,10,25,30.49040685,27.92006099,,,
6,-3.71538305,381.1,10,25,30.49160031,27.92122364,,,
6,-3.715156219,381.2,10,25,30.49279286,27.92238539,,,
6,-3.714929366,381.3,10,25,30.49398449,27.92354625,,,
6,-3.714702495,381.4,10,25,30.49517522,27.92470622,,,
6,-3.714475606,381.5,10,25,30.49636503,27.9258653,,,
6,-3.714248702,381.6,10,25,30.49755394,27.92702349,,,
6,-3.714021785,381.7,10,25,30.49874194,27.92818078,,,
6,-3.713794858,381.8,10,25,30.49992902,27.92933719,,,
6,-3.713567921,381.9,10,25,30.5011152,27.93049271,,,
6,-3.713340978,382,10,25,30.50230048,27.93164734,,,
6,-3.71311403,382.1,10,25,30.50348484,27.93280109,,,
6,-3.712887079,382.2,10,25,30.5046683,27.93395395,,,
6,-3.712660127,382.3,10,25,30.50585086,27.93510592,,,
6,-3.712433175,382.4,10,25,30.50703251,27.93625701,,,
6,-3.712206227,382.5,10,25,30.50821325,27.93740721,,,
6,-3.711979283,382.6,10,25,30.5093931,27.93855653,,,
6,-3.711752346,382.7,10,25,30.51057204,27.93970496,,,
6,-3.711525417,382.8,10,25,30.51175008,27.94085252,,,
6,-3.711298499,382.9,10,25,30.51292721,27.94199919,,,
6,-3.711071592,383,10,25,30.51410345,27.94314498,,,
6,-3.710844699,383.1,10,25,30.51527879,27.94428989,,,
6,-3.710617821,383.2,10,25,30.51645322,27.94543392,,,
6,-3.710390961,383.3,10,25,30.51762676,27.94657707,,,
6,-3.710164119,383.4,10,25,30.5187994,27.94771934,,,
6,-3.709937298,383.5,10,25,30.51997114,27.94886074,,,
6,-3.709710499,383.6,10,25,30.52114199,27.95000126,,,
6,-3.709483724,383.7,10,25,30.52231194,27.9511409,,,
6,-3.709256974,383.8,10,25,30.523481,27.95227967,,,
6,-3.709030251,383.9,10,25,30.52464916,27.95341756,,,
6,-3.708803557,384,10,25,30.52581642,27.95455458,,,
6,-3.708576893,384.1,10,25,30.5269828,27.95569072,,,
6,-3.708350261,384.2,10,25,30.52814828,27.956826,,,
6,-3.708123662,384.3,10,25,30.52931286,27.95796039,,,
6,-3.707897098,384.4,10,25,30.53047656,27.95909392,,,
6,-3.70767057,384.5,10,25,30.53163937,27.96022658,,,
6,-3.70744408,384.6,10,25,30.53280128,27.96135837,,,
